SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
SP,Santa Bárbara d'Oeste,PT,JOÃO BRITO DOS SANTOS,Médio,64,56,Masculino,Branca,Não,0.022176022176022176,2020
SP,São Caetano do Sul,PT,REINALDO  MATTES,Médio,64,48,Masculino,Branca,Não,0.09155937052932761,2020
AL,Maceió,PT,LUANNE GOMES DE SANTANA,Grande,63,30,Feminino,Negra,Não,0.005697748032920322,2020
AL,Palmeira dos Índios,PT,ANTÔNIO INÁCIO DA SILVA,Médio,63,51,Masculino,Branca,Não,0.02239601848560256,2020
AM,Santa Isabel do Rio Negro,PT,SALVADOR FERNANDES,Pequeno,63,67,Masculino,Branca,Não,0.3772455089820359,2020
BA,Amélia Rodrigues,PT,RITA MARIA DOS SANTOS,Pequeno,63,56,Feminino,Negra,Não,0.18584070796460178,2020
BA,Campo Formoso,PT,VICENTE GOMINHO ANTUNES CORREIA,Médio,63,63,Masculino,Negra,Não,0.008024455483377914,2020
BA,Ipecaetá,PT,MARIA LÚCIA FIGUEIREDO DO NASCIMENTO,Pequeno,63,55,Feminino,Branca,Não,0.015702891326021935,2020
BA,Itaberaba,PT,REGINALDO BARRETO BISPO,Médio,63,53,Masculino,Negra,Não,0.23247232472324722,2020
BA,Macaúbas,PT,JOÃO JOSÉ DE SOUSA,Médio,63,47,Masculino,Negra,Não,0.013146911519198664,2020
BA,Maetinga,PT,LUCILIA ROSA LIMA PEREIRA,Pequeno,63,44,Feminino,Negra,Não,0.028365601080594327,2020
BA,Mata de São João,PT,LILIANE NASCIMENTO DOS SANTOS,Pequeno,63,24,Feminino,Negra,Não,0.020574787720444153,2020
BA,Mulungu do Morro,PT,GABRIEL PAIVA DE SOUZA,Pequeno,63,28,Masculino,Negra,Não,0.06870229007633588,2020
BA,Salvador,PT,KAUANA MICHELE ANDRADE DA CRUZ,Grande,63,30,Feminino,Negra,Não,8.324414317992627e-4,2020
BA,São Francisco do Conde,PT,EDSON BARRETO SILVA,Pequeno,63,43,Masculino,Negra,Não,0.00985298717547701,2020
BA,São Gonçalo dos Campos,PT,EDMAR PEDREIRA DO NASCIMENTO,Pequeno,63,44,Masculino,Negra,Não,0.020561357702349868,2020
BA,Simões Filho,PT,MOISES SANTOS MOURA,Médio,63,45,Masculino,Negra,Não,0.02781456953642384,2020
CE,Choró,PT,JOSÉ MARIA SABINO DELFINO,Pequeno,63,54,Masculino,Negra,Não,0.4883720930232558,2020
CE,Iguatu,PT,EDNARDO PEREIRA SANTANA,Médio,63,39,Masculino,Negra,Não,0.03612385321100917,2020
CE,Jaguaribe,PT,ANTONIO MARCOS GOMES DE SOUSA,Pequeno,63,29,Masculino,Negra,Não,0.04591836734693878,2020
CE,Porteiras,PT,ROSELY FRANCISCA LOPES,Pequeno,63,46,Feminino,Negra,Não,0.020527859237536656,2020
CE,Solonópole,PT,FRANCISCO VALDEMIR SILVA OLIVEIRA,Pequeno,63,41,Masculino,Negra,Não,0.06293706293706294,2020
MA,Chapadinha,PT,ANTONIO FARIAS DE CARVALHO,Médio,63,54,Masculino,Negra,Não,0.10535117056856187,2020
MG,Águas Formosas,PT,MARINILSON AMARAL,Pequeno,63,49,Masculino,Negra,Não,0.0481651376146789,2020
MG,Barão de Cocais,PT,THIAGO DO CARMO PINTO,Pequeno,63,33,Masculino,Negra,Não,0.17746478873239438,2020
MG,Belo Horizonte,PT,RODOLPHO CARLOS LACERDA CORREA,Grande,63,58,Masculino,Branca,Não,0.0015729158864504532,2020
MG,Bertópolis,PT,ELSON ANTONIO SOARES FILHO,Pequeno,63,29,Masculino,Negra,Não,0.07086614173228346,2020
MG,Carandaí,PT,ELIEZER VIEIRA DE REZENDE,Pequeno,63,56,Masculino,Branca,Não,0.05555555555555555,2020
MG,Caratinga,PT,ERASMO CARLOS DE FREITAS,Médio,63,53,Masculino,Negra,Não,0.03410936654033568,2020
MG,Esmeraldas,PT,JOVENILDO DOS ANJOS PINHEIRO SANTIAGO,Médio,63,56,Masculino,Branca,Não,0.052587646076794656,2020
MG,Francisco Badaró,PT,EUNICE FERREIRA DOS SANTOS,Pequeno,63,42,Feminino,Branca,Não,0.07682926829268293,2020
MG,Ipaba,PT,ADAO RAIMUNDO DE SOUZA,Pequeno,63,54,Masculino,Negra,Não,0.4228187919463087,2020
MG,Madre de Deus de Minas,PT,MIGUEL BATISTA DE MORAIS,Pequeno,63,60,Masculino,Branca,Não,0.13263157894736843,2020
MG,Ouro Branco,PT,LUIZA MARIA DE ALMEIDA,Pequeno,63,41,Feminino,Branca,Não,0.0380894800483676,2020
MG,Pai Pedro,PT,MARIA APARECIDA MENDES DOS SANTOS DIAS,Pequeno,63,35,Feminino,Negra,Não,0.0846774193548387,2020
MG,Pará de Minas,PT,RONALDO HENRIQUES DE FARIA,Médio,63,46,Masculino,Branca,Não,0.042,2020
MG,Piranguinho,PT,RAQUEL MARIA DOS SANTOS GRILLO,Pequeno,63,46,Feminino,Branca,Não,0.109375,2020
MG,Rio Pomba,PT,ELISABETE APARECIDA SOARES MOURA,Pequeno,63,50,Feminino,Branca,Não,0.09574468085106383,2020
MG,Santana da Vargem,PT,ISAIAS CIZOUTO,Pequeno,63,71,Masculino,Branca,Não,0.07110609480812641,2020
MG,São Domingos das Dores,PT,CLEUZA DE SOUZA PIRES,Pequeno,63,55,Feminino,Branca,Não,0.38650306748466257,2020
MG,Uberlândia,PT,CILEIDE ALVES DE ALMEIDA SOARES,Grande,63,40,Feminino,Negra,Não,0.00463235294117647,2020
MS,Corumbá,PT,HELEOZIDIO GOMES DE OLIVEIRA FILHO,Médio,63,43,Masculino,Negra,Não,0.028062360801781736,2020
MS,Dourados,PT,RENATA OLIVEIRA COSTA,Médio,63,31,Feminino,Negra,Não,0.01202978804659156,2020
MS,Maracaju,PT,EMILIANO SANTANA,Pequeno,63,55,Masculino,Negra,Não,0.08774373259052924,2020
PA,Brasil Novo,PT,FABIO SILVA DE SOUSA,Pequeno,63,31,Masculino,Negra,Não,0.042740841248303935,2020
PA,Terra Alta,PT,RONILSON DE LIMA NEVES,Pequeno,63,34,Masculino,Branca,Não,0.1721311475409836,2020
PB,Assunção,PT,AMADEU TOMAZ VENCERLAU,Pequeno,63,41,Masculino,Negra,Não,0.19936708860759494,2020
PB,Barra de Santana,PT,ADELMO NOBERTO DA SILVA,Pequeno,63,42,Masculino,Branca,Não,0.3387096774193548,2020
PB,Campina Grande,PT,GUTIERRE OURIQUES GOMES,Grande,63,37,Masculino,Branca,Não,0.010223953261927946,2020
PE,Jaboatão dos Guararapes,PT,ANTÔNIO BATISTA FALCÃO,Grande,63,51,Masculino,Branca,Não,0.022621184919210054,2020
PE,Jaboatão dos Guararapes,PT,ROBSON ROBERTO DE LIMA ALBUQUEQUE,Grande,63,61,Masculino,Negra,Não,0.022621184919210054,2020
PI,Barras,PT,MOISÉS CARVALHO DA SILVA,Pequeno,63,36,Masculino,Negra,Não,0.023881728582259287,2020
PI,Bela Vista do Piauí,PT,FLAVIA DE SOUSA ARAUJO,Pequeno,63,31,Feminino,Branca,Não,0.03836784409257003,2020
PI,Bocaina,PT,MARIA CAROLINE DE SOUSA ALVES,Pequeno,63,21,Feminino,Negra,Não,0.04433497536945813,2020
PI,Brejo do Piauí,PT,EDMILSON SOUZA MOTA,Pequeno,63,52,Masculino,Negra,Não,0.1024390243902439,2020
PI,Sigefredo Pacheco,PT,FRANCISCO DAS CHAGAS DE BRITO ALVES,Pequeno,63,43,Masculino,Negra,Não,0.0306420233463035,2020
PR,Assis Chateaubriand,PT,JOSÉ EXPEDITO SOARES DE OLIVEIRA,Pequeno,63,57,Masculino,Negra,Não,0.050319488817891375,2020
PR,Borrazópolis,PT,LACERDA PAULINO,Pequeno,63,66,Masculino,Negra,Não,0.16279069767441862,2020
PR,Lunardelli,PT,VALTEMIR DARIVA,Pequeno,63,48,Masculino,Branca,Não,0.13577586206896552,2020
PR,Marmeleiro,PT,MARIA JANETE CEZAR RUDNISKI,Pequeno,63,48,Feminino,Branca,Não,0.06832971800433839,2020
PR,Palmital,PT,ANTONIO RODRIGUES DOS SANTOS,Pequeno,63,56,Masculino,Branca,Não,0.05575221238938053,2020
PR,Paranaguá,PT,AZUIR DO ROSARIO SANTOS,Médio,63,55,Masculino,Branca,Não,0.07654921020656136,2020
PR,São José dos Pinhais,PT,VILMAR MESSIAS DE LIMA,Médio,63,54,Masculino,Branca,Não,0.023161764705882354,2020
PR,Toledo,PT,ALVETI TEREZINHA GONCHOROSKI,Médio,63,48,Feminino,Branca,Não,0.023043160204828092,2020
RJ,Duque de Caxias,PT,JOSE AUGUSTO TELLES DE LIMA,Grande,63,60,Masculino,Branca,Não,0.0036753981681348813,2020
RN,Pendências,PT,FRANCISCO ALBERTO LIMA DE MENDONÇA,Pequeno,63,38,Masculino,Negra,Não,0.10227272727272728,2020
RN,São Miguel do Gostoso,PT,MARIA KATIANA BARBOSA DA SILVA,Pequeno,63,34,Feminino,Negra,Não,0.3888888888888889,2020
RO,Alto Alegre dos Parecis,PT,CELSO CUNHA,Pequeno,63,62,Masculino,Negra,Não,0.11753731343283583,2020
RO,Porto Velho,PT,SEBASTIANA CLAUDIA SOARES DA SILVA,Grande,63,43,Feminino,Negra,Não,0.01392880831306655,2020
RO,Urupá,PT,JOSÉ ELVIS LENZI FERREIRA,Pequeno,63,30,Masculino,Negra,Não,0.13043478260869565,2020
RR,Normandia,PT,ANDREIA CRISTINA JERONIMO OLIVEIRA,Pequeno,63,38,Feminino,Indígena,Não,0.315,2020
RS,Barra do Quaraí,PT,ELDER FALCON MILLER,Pequeno,63,56,Masculino,Branca,Não,0.1290983606557377,2020
RS,Dom Feliciano,PT,RAIMUNDO BRYS BIEDZICKI,Pequeno,63,49,Masculino,Branca,Não,0.051894563426688634,2020
RS,Giruá,PT,EDIO JOÃO LEITE DE ALMEIDA FILHO,Pequeno,63,20,Masculino,Negra,Não,0.04712041884816754,2020
RS,Gravataí,PT,JOSÉ LUNARDI,Médio,63,57,Masculino,Branca,Não,0.018850987432675045,2020
RS,Gravataí,PT,ROSALVA DA SILVA,Médio,63,56,Feminino,Negra,Não,0.018850987432675045,2020
RS,Itatiba do Sul,PT,VIRGILINO DOS SANTOS,Pequeno,63,59,Masculino,Negra,Não,0.035058430717863104,2020
RS,Lavras do Sul,PT,JANIO FARIAS DA FONTOURA,Pequeno,63,60,Masculino,Branca,Não,0.1836734693877551,2020
RS,Machadinho,PT,MELANIA MOTERLI,Pequeno,63,44,Feminino,Branca,Não,0.3103448275862069,2020
RS,Morro Redondo,PT,ANGENOR DOS REIS DE ALMEIDA,Pequeno,63,43,Masculino,Negra,Não,0.1431818181818182,2020
RS,Panambi,PT,ROSEMERI ANNA DHEIN,Pequeno,63,50,Feminino,Branca,Não,0.03850855745721271,2020
RS,Passo Fundo,PT,ALEX NAPP VIEIRA,Médio,63,30,Masculino,Branca,Não,0.014563106796116505,2020
RS,Sobradinho,PT,NELCI DE SOUZA SCHWERTZ,Pequeno,63,64,Feminino,Branca,Não,0.126,2020
SC,Abelardo Luz,PT,CLEONILCE MACHADO DOS SANTOS,Pequeno,63,49,Feminino,Branca,Não,0.023060029282576867,2020
SC,Águas Frias,PT,JANETE PANIS DE SOUZA,Pequeno,63,45,Feminino,Branca,Não,0.35795454545454547,2020
SC,Barra Bonita,PT,MARIA INES GRITTI CECCHIN,Pequeno,63,54,Feminino,Branca,Não,0.30434782608695654,2020
SC,Bom Jesus do Oeste,PT,CELIO JOSÉ FAZZIONI,Pequeno,63,45,Masculino,Branca,Não,0.3088235294117647,2020
SC,Brusque,PT,RAFAEL KOHLER AMORIM,Médio,63,34,Masculino,Branca,Não,0.020335700451904453,2020
SC,Guarujá do Sul,PT,SÔNIA MARA MACHADO DOS SANTOS ANDRIOLI,Pequeno,63,38,Feminino,Negra,Não,0.0738569753810082,2020
SC,Lages,PT,LUIZA REGINA DE CORDOVA LEAL,Médio,63,59,Feminino,Negra,Não,0.01935483870967742,2020
SC,Luzerna,PT,CASSIANO TEIXEIRA ESTRAI,Pequeno,63,31,Masculino,Branca,Não,0.14093959731543623,2020
SC,Ponte Serrada,PT,VANESSA ANDRÉIA PEGORARO,Pequeno,63,35,Feminino,Branca,Não,0.196875,2020
SC,Xanxerê,PT,LOURDES MARCHI SGUARIO,Médio,63,54,Feminino,Branca,Não,0.017142857142857144,2020
SP,Cajati,PT,JOSÉ MATOSINHO DE MOURA,Pequeno,63,71,Masculino,Negra,Não,0.0743801652892562,2020
SP,Catanduva,PT,SIMONE CRISTINA CASTRO CASSIANO,Médio,63,41,Feminino,Branca,Não,0.011396526772793054,2020
SP,Cerqueira César,PT,JOAQUIM JORGE MOREIRA DE SOUZA,Pequeno,63,52,Masculino,Negra,Não,0.09104046242774566,2020
SP,Itapevi,PT,JOSE LUCIO FLAVIO OLIVEIRA ELOI,Médio,63,46,Masculino,Branca,Não,0.018098247629991383,2020
SP,Jandira,PT,WILTON DO CARMO FERREIRA,Médio,63,37,Masculino,Negra,Não,0.027876106194690265,2020
SP,Mongaguá,PT,JULIO CESAR DELFINO DE OLIVEIRA,Médio,63,50,Masculino,Branca,Não,0.4064516129032258,2020
SP,Motuca,PT,JOSÉ AGUINALDO DOS SANTOS,Pequeno,63,54,Masculino,Negra,Não,0.11931818181818182,2020
SP,Piracicaba,PT,VALDINEIA OLIVEIRA DA SILVA,Grande,63,47,Feminino,Branca,Não,0.009084354722422494,2020
SP,Praia Grande,PT,OSVALDO RIBAS,Grande,63,57,Masculino,Branca,Não,0.08213820078226858,2020
SP,São Sebastião,PT,MANOEL ALEXANDRE DOS SANTOS NETO,Médio,63,52,Masculino,Negra,Não,0.035653650254668934,2020
SP,Tarabai,PT,ADILSON MENDES GOMES,Pequeno,63,43,Masculino,Branca,Não,0.1431818181818182,2020
TO,Formoso do Araguaia,PT,WALTER DA SILVA LOPES,Pequeno,63,49,Masculino,Negra,Não,0.08366533864541832,2020
TO,Gurupi,PT,FABIANO KENJI NOHAMA,Médio,63,42,Masculino,Branca,Não,0.03979785217940619,2020
TO,São Miguel do Tocantins,PT,MARIA DO ESPIRITO SANTO DAMAS DA SILVA,Pequeno,63,51,Feminino,Sem informação,Não,0.19207317073170732,2020
BA,Campo Formoso,PT,MANOEL EVANGELISTA DE SOUSA,Médio,62,33,Masculino,Negra,Não,0.007897083174117947,2020
BA,Dias d'Ávila,PT,SHEILA PINHEIRO RESENDE,Médio,62,34,Feminino,Branca,Não,0.017841726618705037,2020
BA,Fátima,PT,MARLENE SANTANA DE ANDRADE,Pequeno,62,38,Feminino,Negra,Não,0.009838146620120596,2020
BA,Itaguaçu da Bahia,PT,REGINALDO DA SILVA,Pequeno,62,39,Masculino,Negra,Não,0.07560975609756097,2020
BA,Maragogipe,PT,LUCIANA CONCEIÇÃO DE DEUS,Pequeno,62,42,Feminino,Negra,Não,0.019757807520713832,2020
BA,Medeiros Neto,PT,EDMILSON LIMA BARBOSA,Pequeno,62,51,Masculino,Branca,Não,0.02869042110134197,2020
BA,Riachão do Jacuípe,PT,MARCOS OLIVEIRA DOS SANTOS,Pequeno,62,41,Masculino,Negra,Não,0.028917910447761194,2020
BA,Santa Brígida,PT,LUCINEIDE DA SILVA,Pequeno,62,44,Feminino,Negra,Não,0.04299583911234397,2020
BA,Sobradinho,PT,MARIA LUZIA GONCALVES DA SILVA,Pequeno,62,67,Feminino,Sem informação,Não,0.031297324583543666,2020
BA,Teolândia,PT,ROSEVAL PEREIRA SANTOS,Pequeno,62,38,Masculino,Negra,Não,0.051537822111388194,2020
BA,Utinga,PT,GILDASIO GOMES BRANDAO,Pequeno,62,61,Masculino,Negra,Não,0.04397163120567376,2020
CE,Deputado Irapuan Pinheiro,PT,JOAQUIM DELANIO DE MOURA,Pequeno,62,46,Masculino,Branca,Não,0.33513513513513515,2020
CE,Itapipoca,PT,LUSIA LOPES DE SOUSA OLIVEIRA,Médio,62,52,Feminino,Sem informação,Não,0.009628824351607392,2020
CE,Limoeiro do Norte,PT,RAIMUNDO JOSÉ LIMA DE ARAUJO,Médio,62,38,Masculino,Negra,Não,0.02382782475019216,2020
CE,Marco,PT,JOSE ALBERNI DA SILVA,Pequeno,62,55,Masculino,Negra,Não,0.08266666666666667,2020
CE,Meruoca,PT,MARIA DO CARMO GOMES BOTO,Pequeno,62,51,Feminino,Negra,Não,0.03992273019961365,2020
GO,Cidade Ocidental,PT,ZULEIDE NASCIMENTO DA SILVA CAMPOS,Médio,62,49,Feminino,Negra,Não,0.07788944723618091,2020
GO,Goianésia,PT,JOSE EUSTAQUIO DE OLIVEIRA,Médio,62,56,Masculino,Negra,Não,0.11720226843100189,2020
GO,Iporá,PT,ELIAS RODRIGUES DE SOUZA JUNIOR,Pequeno,62,29,Masculino,Branca,Não,0.055456171735241505,2020
GO,Luziânia,PT,AFONSO VIEIRA BARBOSA,Médio,62,55,Masculino,Negra,Não,0.04261168384879725,2020
GO,Niquelândia,PT,FABIANO DA SILVA BORGES,Pequeno,62,32,Masculino,Negra,Não,0.15346534653465346,2020
GO,Pirenópolis,PT,PAULO HENRIQUE DA COSTA AQUINO,Pequeno,62,30,Masculino,Branca,Não,0.08125819134993446,2020
GO,Valparaíso de Goiás,PT,AMBROZIO OLIVEIRA DO NASCIMENTO,Médio,62,53,Masculino,Negra,Não,0.03734939759036145,2020
MA,Barão de Grajaú,PT,TALIA ALVES DA SILVA,Pequeno,62,23,Feminino,Negra,Não,0.10385259631490787,2020
MA,Bernardo do Mearim,PT,GILBERTO BELARMINO DA SILVA,Pequeno,62,53,Masculino,Branca,Não,0.12550607287449392,2020
MA,Coelho Neto,PT,RAIMUNDO NONATO MAGALHÃES SOBRINHO,Pequeno,62,41,Masculino,Negra,Não,0.026094276094276093,2020
MA,Santa Rita,PT,RAIMUNDO INOCENCIO SAMENEZ,Pequeno,62,64,Masculino,Negra,Não,0.051926298157453935,2020
MG,Andrelândia,PT,ANDILEIA MARIA DE SOUZA ALMEIDA,Pequeno,62,28,Feminino,Negra,Não,0.08367071524966262,2020
MG,Datas,PT,CELINDA FERREIRA FERNANDES,Pequeno,62,64,Feminino,Negra,Não,0.11051693404634581,2020
MG,Datas,PT,RAIMUNDO NONATO DO NASCIMENTO,Pequeno,62,61,Masculino,Negra,Não,0.11051693404634581,2020
MG,Diamantina,PT,MÁRCIA ELIANE LEMOS ARAÚJO,Pequeno,62,65,Feminino,Negra,Não,0.03367734926670288,2020
MG,Felisburgo,PT,RONIVALDO FERREIRA DOS SANTOS,Pequeno,62,41,Masculino,Negra,Não,0.10490693739424704,2020
MG,Galiléia,PT,SAMUEL NICACIO DA SILVA,Pequeno,62,39,Masculino,Negra,Não,0.18507462686567164,2020
MG,Grão Mogol,PT,JOSIMAR PEREIRA LINO,Pequeno,62,34,Masculino,Negra,Não,0.06595744680851064,2020
MG,Ijaci,PT,ELIANE DOS SANTOS PEREIRA,Pequeno,62,62,Feminino,Branca,Não,0.17270194986072424,2020
MG,Japaraíba,PT,FERNANDO JOSE LOPES,Pequeno,62,28,Masculino,Branca,Não,0.18397626112759644,2020
MG,Manhumirim,PT,LUCAS PEREIRA DE SOUZA,Pequeno,62,21,Masculino,Branca,Não,0.05978784956605593,2020
MG,Montes Claros,PT,LUZENIRA NUNES,Grande,62,68,Feminino,Branca,Não,0.0049623819433328,2020
MG,São Brás do Suaçuí,PT,ANTÔNIA DA CONCEIÇÃO AZEVEDO,Pequeno,62,50,Feminino,Negra,Não,0.16847826086956522,2020
MS,Bataguassu,PT,MARCOS LINO MOREIRA,Pequeno,62,54,Masculino,Branca,Não,0.11012433392539965,2020
MS,Itaquiraí,PT,MARCELO DA SILVA MARTINS,Pequeno,62,37,Masculino,Negra,Não,0.04772902232486528,2020
MT,General Carneiro,PT,OSMAR RODRIGUES AROENOGUAJIWU,Pequeno,62,37,Masculino,Indígena,Não,0.41333333333333333,2020
PA,Conceição do Araguaia,PT,FRANCISCA DE OLIVEIRA SOUSA FREITAS,Pequeno,62,48,Feminino,Negra,Não,0.02858460119870908,2020
PA,Marituba,PT,ELIELSON SOARES FARIAS,Médio,62,56,Masculino,Negra,Não,0.2366412213740458,2020
PA,Rurópolis,PT,MARIA DE FATIMA DA SILVA SAMPAIO,Médio,62,54,Feminino,Negra,Não,0.03271767810026385,2020
PA,Senador José Porfírio,PT,NAZARENO ALMEIDA DA SILVA,Pequeno,62,31,Masculino,Negra,Não,0.05410122164048865,2020
PB,Alagoa Grande,PT,JOZAM DOMINGOS DE OLIVEIRA,Pequeno,62,41,Masculino,Negra,Não,0.1085814360770578,2020
PB,Cruz do Espírito Santo,PT,ADRIANO PAULO MEIRELES,Pequeno,62,39,Masculino,Negra,Não,0.17318435754189945,2020
PB,Mari,PT,MILENA FEITOSA DOS SANTOS,Pequeno,62,33,Masculino,Branca,Não,0.08322147651006712,2020
PB,Monteiro,PT,CIARA LYS DA SILVA LIMA,Pequeno,62,36,Feminino,Negra,Não,0.07005649717514124,2020
PE,Caruaru,PT,VITOR GABRIEL DA SILVA MOURA,Grande,62,23,Masculino,Negra,Não,0.011601796407185628,2020
PE,Itacuruba,PT,MARIA SANDRIANE FRANCISCA LOURENÇO,Pequeno,62,25,Feminino,Indígena,Não,0.12653061224489795,2020
PI,Bela Vista do Piauí,PT,CLEANE PEDRINA DIAS,Pequeno,62,48,Feminino,Negra,Não,0.037758830694275276,2020
PI,Francisco Macedo,PT,MARISA MARIA DA CONCEIÇÃO DELFINO,Pequeno,62,25,Feminino,Negra,Não,0.056517775752051046,2020
PI,Paulistana,PT,MARIA DE FATIMA VIEIRA,Pequeno,62,41,Feminino,Negra,Não,0.08147174770039421,2020
PI,São Raimundo Nonato,PT,VALMIR RODRIGUES ALVES,Pequeno,62,51,Masculino,Negra,Não,0.05575539568345324,2020
PR,Cascavel,PT,DARCY ROGERIO BAZZO,Grande,62,59,Masculino,Branca,Não,0.008014477766287487,2020
PR,Cruzeiro do Sul,PT,TEREZINHA PEREIRA SOARES,Pequeno,62,58,Feminino,Negra,Não,0.08946608946608947,2020
PR,Marquinho,PT,JOSE EDEMIR IAGAS,Pequeno,62,46,Masculino,Branca,Não,0.34065934065934067,2020
PR,Mato Rico,PT,WALTER NUNES DIAS,Pequeno,62,53,Masculino,Negra,Não,0.13566739606126915,2020
PR,Palotina,PT,MARIA SALETE FURLAN,Pequeno,62,43,Feminino,Branca,Não,0.08389715832205684,2020
PR,Ponta Grossa,PT,NEIDE CONCEIÇÃO CARNEIRO,Grande,62,56,Feminino,Branca,Não,0.021746755524377413,2020
PR,Rio Bonito do Iguaçu,PT,LUIZ DOMINGOS MORETTI,Pequeno,62,56,Masculino,Branca,Não,0.04979919678714859,2020
PR,União da Vitória,PT,JOY CALO DO NASCIMENTO,Médio,62,51,Masculino,Branca,Não,0.03199174406604747,2020
RJ,Magé,PT,ROSEMAR DE SOUZA SOARES,Médio,62,57,Feminino,Negra,Não,0.011107130060910068,2020
RJ,Petrópolis,PT,ANGELICA DOS SANTOS ROSA,Grande,62,43,Feminino,Negra,Não,0.16489361702127658,2020
RN,Serra Caiada,PT,JOSÉ DOMINGOS CARNEIRO DA COSTA,Pequeno,62,41,Masculino,Negra,Não,0.6595744680851063,2020
RN,Taipu,PT,DEUSIMAR SILVA DO NASCIMENTO,Pequeno,62,52,Masculino,Negra,Não,0.04813664596273292,2020
RS,Barão de Cotegipe,PT,ADILES CATARINA REVERS BIASON,Pequeno,62,57,Feminino,Branca,Não,0.06695464362850972,2020
RS,Dom Feliciano,PT,MARIA JUSSARA MARTINS ARAÚJO,Pequeno,62,54,Feminino,Branca,Não,0.051070840197693576,2020
RS,Nova Hartz,PT,DALMIRO MARCOS EILERT DAMACENA,Pequeno,62,52,Masculino,Branca,Não,0.11376146788990826,2020
RS,Ponte Preta,PT,CARUBLA PAULA ZUKOWSKI,Pequeno,62,18,Feminino,Branca,Não,0.19076923076923077,2020
RS,Riozinho,PT,GILBERTO MARCIO IUNGTON,Pequeno,62,38,Masculino,Branca,Não,0.16847826086956522,2020
RS,São José do Norte,PT,ODIRLEM CONDE OLIVEIRA,Pequeno,62,38,Masculino,Branca,Não,0.03093812375249501,2020
RS,São Pedro da Serra,PT,SIEGLINDE DEUNER,Pequeno,62,54,Feminino,Branca,Não,0.35428571428571426,2020
RS,São Sepé,PT,APARICIO LOPES PACHECO,Pequeno,62,61,Masculino,Negra,Não,0.11854684512428298,2020
RS,Sapiranga,PT,JOAO GOMES DOS SANTOS,Médio,62,46,Masculino,Branca,Não,0.013208351086493396,2020
RS,Sete de Setembro,PT,ALDEMIR DALMASO,Pequeno,62,54,Masculino,Branca,Sim,0.1561712846347607,2020
RS,Sobradinho,PT,DARI MIGUEL MACHADO,Pequeno,62,56,Masculino,Branca,Não,0.124,2020
RS,Três Coroas,PT,JOAO CARLOS GUIMARAES,Pequeno,62,54,Masculino,Branca,Não,0.10801393728222997,2020
RS,Vale do Sol,PT,NAURO RUTSATZ,Pequeno,62,64,Masculino,Branca,Não,0.0893371757925072,2020
SC,Apiúna,PT,ADILSON FORTUNATO,Pequeno,62,46,Masculino,Branca,Não,0.10130718954248366,2020
SC,Armazém,PT,EDINÉIA DOERNER STEINER,Pequeno,62,55,Feminino,Branca,Não,0.1368653421633554,2020
SC,Barra Velha,PT,ELIEDE SANTANA BRANCO,Pequeno,62,54,Feminino,Negra,Não,0.7380952380952381,2020
SC,Papanduva,PT,RAQUEL MILKE,Pequeno,62,42,Feminino,Branca,Não,0.1399548532731377,2020
SE,Aracaju,PT,KARINA GARCIA SANTOS CRUZ,Grande,62,32,Feminino,Branca,Não,0.005269420363759986,2020
SE,Nossa Senhora das Dores,PT,MARLEIDE VIEIRA DOS SANTOS,Pequeno,62,50,Feminino,Negra,Não,0.016875340228633642,2020
SE,Pedrinhas,PT,ANTONIO FRANCISCO DOS SANTOS,Pequeno,62,70,Masculino,Negra,Não,0.12015503875968993,2020
SP,Américo Brasiliense,PT,GERALDO DONIZETI FOSALUZA,Pequeno,62,48,Masculino,Branca,Não,0.07101947308132875,2020
SP,Angatuba,PT,MIGUEL SANTANA NETO,Pequeno,62,59,Masculino,Negra,Não,0.10839160839160839,2020
SP,Bragança Paulista,PT,ANGELO COLARULLO FILHO,Médio,62,57,Masculino,Branca,Não,0.08469945355191257,2020
SP,Cosmópolis,PT,MIRIAM SARMENTO DE SOUSA,Médio,62,49,Feminino,Branca,Não,0.03762135922330097,2020
SP,Cubatão,PT,GILBERTO SANTOS BATISTA,Médio,62,37,Masculino,Negra,Não,0.07005649717514124,2020
SP,Dolcinópolis,PT,ELINALDO RIBEIRO VIEIRA,Pequeno,62,38,Masculino,Negra,Não,0.2059800664451827,2020
SP,Franca,PT,LUCIANO DE SOUSA MENDES,Grande,62,42,Masculino,Branca,Não,0.01147298297557365,2020
SP,Guarulhos,PT,VIVIAN APARECIDA EUZEBIO MALAIO,Grande,62,32,Feminino,Negra,Não,0.001359082838291063,2020
SP,Hortolândia,PT,ANDREA MARIA TORRENTE,Médio,62,45,Feminino,Negra,Não,0.043909348441926344,2020
SP,Mogi das Cruzes,PT,JOSÉ RAIMUNDO DE SANTANA,Grande,62,45,Masculino,Branca,Não,0.006473167675923992,2020
SP,Santa Bárbara d'Oeste,PT,LUIS CARLOS ALVES,Médio,62,48,Masculino,Branca,Não,0.021483021483021482,2020
SP,São Lourenço da Serra,PT,DOUGLAS VALTER RODRIGUES,Pequeno,62,30,Masculino,Branca,Não,0.4806201550387597,2020
SP,Sorocaba,PT,APARECIDO REGINALDO DA SILVA,Grande,62,52,Masculino,Negra,Não,0.003421067152237488,2020
