SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
MG,Uberlândia,PT,MINEIA NUNES DE SOUZA CARVALHO,Grande,2139,37,Feminino,Branca,Não,0.14476177585273417,2016
RJ,Maricá,PT,ALDAIR NUNES ELIAS,Médio,2124,45,Masculino,Negra,Sim,0.2106515917881583,2016
PA,Belém,PT,OTAVIO DE SOUZA PINHEIRO NETO,Grande,2121,53,Masculino,Negra,Não,0.09918166939443535,2016
RJ,Maricá,PT,JORGE LUIZ CORDEIRO DA COSTA,Médio,2119,65,Masculino,Branca,Sim,0.2101557076266984,2016
SP,Sorocaba,PT,ANDERSON PEREIRA LIMA,Grande,2117,34,Masculino,Branca,Não,0.10542828685258965,2016
SP,Santa Bárbara d'Oeste,PT,ANTONIO PEREIRA,Médio,2101,66,Masculino,Branca,Não,0.4867933271547729,2016
RS,Canoas,PT,IVO FIOROTTI,Grande,2095,57,Masculino,Branca,Sim,0.08981009131049857,2016
RS,Porto Alegre,PT,LAURA SOARES SITO SILVEIRA,Grande,2090,25,Feminino,Negra,Não,0.03595018577129489,2016
BA,Vitória da Conquista,PT,VALDEMIR OLIVEIRA DIAS,Grande,2086,49,Masculino,Branca,Sim,0.10188034188034188,2016
SC,Criciúma,PT,CARLOS DE CORDES,Médio,2073,55,Masculino,Branca,Não,0.4430433853387476,2016
RS,São Lourenço do Sul,PT,MARCIA ELIZA LUCAS FERREIRA,Pequeno,2069,54,Feminino,Branca,Sim,0.24433160132262635,2016
SP,Taboão da Serra,PT,WAGNER LUIZ ECKSTEIN,Grande,2069,54,Masculino,Branca,Não,0.575041689827682,2016
SP,Campinas,PT,CECILIO SERAFIM DOS SANTOS,Grande,2065,45,Masculino,Negra,Não,0.10105706175981208,2016
SC,Chapecó,PT,CLEBER CECCON,Médio,2061,38,Masculino,Branca,Sim,0.1695040710584752,2016
MG,Betim,PT,DANIEL ALESSANDRO COSTA,Grande,2055,42,Masculino,Negra,Sim,0.2165893760539629,2016
BA,Salvador,PT,LUCAS ARAUJO DOS REIS,Grande,2054,29,Masculino,Negra,Não,0.03050555456543694,2016
PI,Picos,PT,FRANCISCO WELLINGTON GONÇALVES DANTAS,Médio,2053,41,Masculino,Negra,Sim,0.4929171668667467,2016
RJ,Niterói,PT,ANDERSON JOSÉ RODRIGUES,Grande,2053,45,Masculino,Negra,Não,0.15357570317175345,2016
SP,Presidente Prudente,PT,IVAN ITAMAR DA SILVA,Médio,2053,33,Masculino,Negra,Não,0.31040217719987906,2016
RS,Porto Alegre,PT,JOSÉ DORLEY DOS SANTOS,Grande,2050,53,Masculino,Branca,Não,0.035262143938351455,2016
SP,Santos,PT,FRANCISCO JOSÉ NOGUEIRA DA SILVA,Grande,2046,44,Masculino,Negra,Sim,0.1634185303514377,2016
PA,Cametá,PT,EMERSON VIANA PEREIRA,Médio,2041,43,Masculino,Negra,Sim,0.12229612319491881,2016
RJ,Volta Redonda,PT,WALMIR VITOR DE SOUZA,Grande,2038,61,Masculino,Branca,Não,0.41072148327287383,2016
RN,Natal,PT,MARIA DE FATIMA OLIVEIRA CARDOSO,Grande,2037,61,Feminino,Branca,Não,0.08780172413793104,2016
BA,Camaçari,PT,TEOBALDO RIBEIRO DA SILVA NETO,Médio,2031,57,Masculino,Negra,Sim,0.15659213569776406,2016
RS,Dois Irmãos,PT,PAULO EDVINO FRITZEN,Pequeno,2027,43,Masculino,Branca,Sim,0.43339747701518067,2016
BA,Camaçari,PT,JOSE MARCELINO DE JESUS FILHO,Médio,2025,47,Masculino,Negra,Sim,0.15612952968388588,2016
SP,Guarulhos,PT,ANDREA DOS SANTOS GRUCCI DE OLIVEIRA,Grande,2024,48,Feminino,Branca,Não,0.02358342169348543,2016
ES,Cariacica,PT,ANDRE MONTEIRO LOPES,Grande,2021,29,Masculino,Negra,Sim,0.15597746391911707,2016
PE,Caruaru,PT,DANIEL DO NASCIMENTO FINIZOLA DA CUNHA,Grande,2017,36,Masculino,Negra,Sim,0.4005162827640985,2016
PB,João Pessoa,PT,FLAVIO EDUARDO MAROJA RIBEIRO,Grande,2013,60,Masculino,Branca,Não,0.1390193370165746,2016
RS,Porto Alegre,PT,MARGARETE COSTA MORAES,Grande,2011,65,Feminino,Branca,Não,0.034591303151231594,2016
RS,Santa Maria,PT,DANIEL RANGEL DINIZ,Grande,2008,36,Masculino,Branca,Sim,0.09265839139864335,2016
RS,São Leopoldo,PT,ANA INES AFFONSO,Médio,2008,43,Feminino,Branca,Sim,0.17188837527820577,2016
ES,Vitória,PT,MARCELO SANTOS FREITAS,Grande,2006,53,Masculino,Branca,Não,0.2499377024669823,2016
SP,São Paulo,PT,JOSÉ EDIMAR DE CARVALHO,Grande,1995,54,Masculino,Negra,Não,0.0027041424208784194,2016
SP,São Vicente,PT,EMERSON DOS SANTOS,Grande,1987,44,Masculino,Negra,Não,0.28817984046410444,2016
AC,Rio Branco,PT,ISMAEL DA SILVA MUNIZ,Grande,1974,46,Masculino,Branca,Não,0.0676096859266363,2016
SP,São José dos Campos,PT,VALDIR MARTINS DE SOUZA,Grande,1971,59,Masculino,Negra,Não,0.0660014064226635,2016
SP,Guarulhos,PT,LAÉRCIO PEREIRA DA SILVA,Grande,1964,53,Masculino,Negra,Não,0.022884308402176572,2016
SP,Franco da Rocha,PT,ERIC CLAPTON VALINI,Médio,1958,32,Masculino,Branca,Sim,0.1851711745791564,2016
PI,Teresina,PT,JOAO DE DEUS PEREIRA,Grande,1957,39,Masculino,Negra,Não,0.09660381084016191,2016
ES,Serra,PT,GILMAR CARLOS DA SILVA,Grande,1947,43,Masculino,Negra,Não,0.22613240418118466,2016
SE,Aracaju,PT,CAMILO FEITOSA DANIEL,Grande,1943,25,Masculino,Negra,Não,0.10728879072335726,2016
RJ,Campos dos Goytacazes,PT,ALEXANDRE VIANA LOURENÇO LIMA,Grande,1940,31,Masculino,Branca,Não,0.5241826533369359,2016
PE,Cabo de Santo Agostinho,PT,EZEQUIEL MANOEL DOS SANTOS,Médio,1931,37,Masculino,Negra,Sim,0.3599254426840634,2016
MG,Betim,PT,ANTONIO CARLOS DE MATOS ROCHA,Grande,1927,39,Masculino,Branca,Não,0.20309865092748736,2016
PA,Santarém,PT,MARIA IVETE BASTOS DOS SANTOS,Grande,1921,49,Feminino,Negra,Não,0.3481333816600217,2016
RJ,Duque de Caxias,PT,SHARLENE SILVA ROSA,Grande,1920,39,Feminino,Branca,Não,0.07023448074038849,2016
RS,Rio Grande,PT,ANDRE LEMES DA SILVA,Médio,1910,35,Masculino,Branca,Sim,0.10262196432409199,2016
RJ,Macaé,PT,MARCEL SILVANO DA SILVA SOUZA,Médio,1908,33,Masculino,Negra,Sim,0.8991517436380773,2016
AC,Rio Branco,PT,JAMES CUNHA DE SOUSA,Grande,1900,46,Masculino,Negra,Não,0.06507517895674213,2016
RN,Natal,PT,HUGO MANSO JUNIOR,Grande,1899,57,Masculino,Branca,Não,0.08185344827586206,2016
SP,São Bernardo do Campo,PT,ADMILSON LUCIO OLIVEIRA,Grande,1898,41,Masculino,Negra,Não,0.04483817623434916,2016
SP,Franca,PT,GILSON DONIZETE PELIZARO,Grande,1897,50,Masculino,Branca,Não,0.30508201994210354,2016
PR,Cascavel,PT,DANIELLE CRISTINA BRAZ,Grande,1895,26,Feminino,Negra,Não,0.46062226543509965,2016
RS,Alvorada,PT,JULIANO ROMAN MARINHO,Médio,1895,33,Masculino,Branca,Sim,0.16145522705972565,2016
SP,Araraquara,PT,ANTONIO TOMAZ FERNANDES,Médio,1894,45,Masculino,Negra,Sim,0.15849372384937238,2016
PR,Maringá,PT,VILMA GARCIA DA SILVA,Grande,1886,53,Feminino,Negra,Não,0.15983050847457628,2016
BA,Juazeiro,PT,JEAN CHARLES GOMES DOS SANTOS,Médio,1882,43,Masculino,Branca,Sim,0.25029924192046815,2016
SE,Aracaju,PT,EMMANUEL DA SILVA NASCIMENTO,Grande,1862,61,Masculino,Negra,Não,0.10281612368856985,2016
AM,Manaus,PT,ROSILENE DA SILVA SOUZA,Grande,1861,44,Feminino,Branca,Não,0.06482739401539694,2016
RN,Mossoró,PT,MARIA ISOLDA DANTAS DE MOURA,Médio,1861,42,Feminino,Branca,Sim,0.3847426090551995,2016
SP,Mogi das Cruzes,PT,JORGE RODRIGO VALVERDE SANTANA,Grande,1859,38,Masculino,Branca,Sim,0.30183471342750445,2016
PE,Petrolina,PT,MARIA CRISTINA COSTA DE CARVALHO,Grande,1856,52,Feminino,Negra,Sim,0.3167235494880546,2016
PE,Santa Cruz do Capibaribe,PT,ERNESTO LÁZARO MAIA,Médio,1855,48,Masculino,Branca,Sim,0.6782449725776966,2016
PE,Surubim,PT,IVETE RAMOS DA SILVA PEREIRA,Médio,1853,42,Feminino,Negra,Sim,0.8995145631067961,2016
SP,Guarulhos,PT,MARCÍLIO DE SOUZA,Grande,1851,55,Masculino,Branca,Não,0.021567645036878226,2016
ES,Cariacica,PT,ERILDO DENADAI,Grande,1847,53,Masculino,Branca,Não,0.14254842942039053,2016
PA,Belém,PT,MARCOS ROBERTO SANTOS DA SILVA,Grande,1847,47,Masculino,Negra,Não,0.08636895019873743,2016
SC,Florianópolis,PT,NILDOMAR FREIRE SANTOS,Grande,1845,51,Masculino,Branca,Não,0.20002168256721595,2016
SP,Ribeirão Preto,PT,JORGE EDUARDO PARADA HURTADO,Grande,1844,67,Masculino,Branca,Sim,0.2492565558258989,2016
PA,Parauapebas,PT,ISRAEL PEREIRA BARROS,Médio,1842,44,Masculino,Negra,Não,0.47523219814241485,2016
SP,Mauá,PT,JOSÉ LUIZ CASSIMIRO,Grande,1836,62,Masculino,Branca,Não,0.15113598946328613,2016
SP,Mogi das Cruzes,PT,IDUIGUES FERREIRA MARTINS,Grande,1836,55,Masculino,Branca,Sim,0.29810034096444227,2016
BA,Vitória da Conquista,PT,CORIOLANO FERREIRA DE MORAES NETO,Grande,1819,44,Masculino,Negra,Sim,0.08884004884004884,2016
SP,Piracicaba,PT,JOSÉ ANTONIO FERNANDES PAIVA,Grande,1812,57,Masculino,Branca,Não,0.5020781379883624,2016
PE,Serra Talhada,PT,MANOEL CASCIANO DA SILVA,Médio,1809,56,Masculino,Negra,Sim,0.41094956837801,2016
SP,Embu das Artes,PT,EDVANIO MENDES DOS SANTOS,Médio,1808,47,Masculino,Negra,Sim,0.16267770379701277,2016
SP,São Bernardo do Campo,PT,FRANCISCO MATIAS FIUZA DE SOUSA,Grande,1806,45,Masculino,Branca,Não,0.04266477675407512,2016
AC,Rio Branco,PT,FABIO DE ARAUJO FREITAS,Grande,1794,35,Masculino,Negra,Não,0.06144466897283968,2016
CE,Tabuleiro do Norte,PT,RAIMUNDO LUCIEUDO DE SOUSA SENA,Pequeno,1789,39,Masculino,Negra,Sim,0.4275812619502868,2016
RS,Alvorada,PT,CLADIR CARDOSO LEANDRO,Médio,1786,53,Masculino,Branca,Sim,0.15216835647950924,2016
RS,Sapucaia do Sul,PT,MIRIAM RAQUEL MOARES DA SILVA,Médio,1783,43,Feminino,Branca,Sim,0.15226302305721606,2016
RN,Natal,PT,RODRIGO CESAR SOUZA DE MACEDO,Grande,1782,29,Masculino,Negra,Não,0.07681034482758621,2016
SP,Santo André,PT,EDINILSON FERREIRA DOS SANTOS,Grande,1779,36,Masculino,Negra,Não,0.05126948903426612,2016
ES,Cariacica,PT,JOSÉ ANTONIO PEREIRA CALDA,Grande,1774,57,Masculino,Branca,Não,0.13691440919966041,2016
MG,Juiz de Fora,PT,LAIZ PERRUT MARENDINO,Grande,1770,25,Feminino,Branca,Não,0.11480088208587365,2016
RS,Santa Cruz do Sul,PT,ARI THESSING,Médio,1767,53,Masculino,Branca,Sim,0.24155844155844156,2016
AL,Arapiraca,PT,MANOEL EUSEBIO DOS SANTOS NETO,Médio,1764,39,Masculino,Branca,Não,0.4819672131147541,2016
RS,Pelotas,PT,SIDNEI MATIAS FAGUNDES,Grande,1759,58,Masculino,Branca,Não,0.11911694995598293,2016
BA,Vitória da Conquista,PT,MARCIA VIVIANE DE ARAUJO SAMPAIO,Grande,1755,41,Feminino,Branca,Sim,0.08571428571428572,2016
BA,Vitória da Conquista,PT,JULIO DELFINO HONORATO FILHO,Grande,1750,52,Masculino,Negra,Não,0.08547008547008547,2016
GO,Anápolis,PT,LUIZ SANTOS LACERDA,Grande,1748,57,Masculino,Negra,Sim,0.07659611761097235,2016
PR,Sarandi,PT,APARECIDO BIANCHO,Médio,1740,43,Masculino,Negra,Não,0.5490691069738087,2016
PA,Cametá,PT,JOSE FLAVIO TELES VIANA,Médio,1734,57,Masculino,Branca,Sim,0.10390077296422794,2016
SC,Chapecó,PT,NACIR JOAO MARCHESINI,Médio,1734,50,Masculino,Branca,Não,0.14261041204046385,2016
MG,Nova Lima,PT,FLÁVIO DE ALMEIDA,Médio,1733,49,Masculino,Negra,Sim,0.4257985257985258,2016
PA,Cametá,PT,FRANCISCO ASSIS DA SILVA GOMES,Médio,1732,48,Masculino,Negra,Não,0.10378093354904427,2016
SP,Diadema,PT,LILIAN APARECIDA DA SILVA CABRERA,Grande,1728,41,Feminino,Negra,Não,0.06959884001933302,2016
RJ,Magé,PT,ALVARO ALENCAR DE OLIVEIRA RODRIGUES,Médio,1710,35,Masculino,Branca,Sim,0.33516268130145044,2016
RN,Natal,PT,MILKLEI LEITE DE FARIAS,Grande,1704,38,Masculino,Branca,Não,0.07344827586206897,2016
RS,Porto Alegre,PT,VALMIR FERREIRA MARTINS,Grande,1700,53,Masculino,Negra,Não,0.029241777900096327,2016
RJ,Belford Roxo,PT,LUIS CARLOS FERREIRA CORREIA,Grande,1692,52,Masculino,Negra,Não,0.5034216007140732,2016
RS,Novo Hamburgo,PT,ENIO ANTONIO BRIZOLA,Médio,1688,50,Masculino,Branca,Sim,0.13315453182929715,2016
RS,Esteio,PT,LEONARDO DAHMER,Médio,1679,36,Masculino,Branca,Sim,0.1724350415939201,2016
SC,São José,PT,GERALDO SWIECH,Médio,1679,56,Masculino,Branca,Não,0.4712321077743475,2016
SP,Mauá,PT,CLAYTON DA SILVA,Grande,1677,35,Masculino,Negra,Não,0.13804741521238065,2016
SP,Presidente Prudente,PT,LUCIANA DE FREITAS TELLES PERES,Médio,1676,46,Feminino,Branca,Não,0.25340187481100696,2016
MG,Ipatinga,PT,LENE TEIXEIRA SOUSA GONÇALVES,Médio,1675,52,Feminino,Negra,Sim,0.17734250926416092,2016
CE,Aracati,PT,VALDY FERREIRA DE MENEZES,Médio,1673,54,Masculino,Branca,Sim,1,2016
SP,Cubatão,PT,RAFAEL DE SOUZA VILLAR,Médio,1673,35,Masculino,Branca,Sim,0.2299024323210114,2016
PR,Pinhais,PT,CARLOS PEREIRA BORGES DA ROSA,Médio,1670,36,Masculino,Negra,Sim,0.2511278195488722,2016
RJ,Rio de Janeiro,PT,MITÃ COELHO CHALFUN,Grande,1669,26,Masculino,Branca,Não,0.016422154657535593,2016
CE,Maracanaú,PT,DANIEL HOLANDA BAIMA,Médio,1666,35,Masculino,Branca,Não,0.7821596244131456,2016
MG,Ipatinga,PT,SEBASTIÃO FERREIRA GUEDES,Médio,1654,60,Masculino,Negra,Sim,0.17511911064055055,2016
SP,Ribeirão Preto,PT,LUIZ ROBERTO ALVES CANGUSSU,Grande,1653,53,Masculino,Branca,Não,0.22343876723438766,2016
RS,Novo Hamburgo,PT,AGENOR ALVES BOENO,Médio,1646,53,Masculino,Branca,Sim,0.12984144513686202,2016
BA,Barra,PT,ROMERO SANTIAGO BARBOSA NETO,Médio,1640,41,Masculino,Negra,Sim,0.5536799459824443,2016
GO,Anápolis,PT,LISIEUX JOSE BORGES,Grande,1640,56,Masculino,Branca,Sim,0.07186363437185049,2016
SC,Chapecó,PT,CLAUDIOMIRO DA SILVA,Médio,1640,45,Masculino,Branca,Não,0.1348795131178551,2016
PA,Santarém,PT,ANA ELVIRA DE MENDONÇA ALHO TEIXEIRA,Grande,1639,56,Feminino,Negra,Não,0.2970279086625589,2016
BA,Conceição do Coité,PT,DANILO JOSE RAMOS DE OLIVEIRA,Médio,1635,41,Masculino,Negra,Sim,0.14448568398727465,2016
BA,Bom Jesus da Lapa,PT,NERIVALDO RODRIGUES DE BARROS,Médio,1630,51,Masculino,Negra,Sim,0.3642458100558659,2016
MA,Coroatá,PT,JUSCELINO DO CARMO ARAUJO,Médio,1629,48,Masculino,Negra,Sim,0.6818752616157387,2016
RS,Alegrete,PT,MARIA DO HORTO LOUREIRO SALBEGO,Médio,1625,52,Feminino,Branca,Sim,0.300369685767098,2016
RS,Sapucaia do Sul,PT,ADAO DA SILVA,Médio,1625,55,Masculino,Branca,Sim,0.13877028181041845,2016
PE,Petrolina,PT,GILMAR DOS SANTOS PEREIRA,Grande,1622,40,Masculino,Negra,Sim,0.2767918088737201,2016
RS,Porto Alegre,PT,THIAGO GONÇALVES BRAGA DE QUADROS,Grande,1621,32,Masculino,Branca,Não,0.027882895280033026,2016
AC,Rio Branco,PT,MARIA DAS GRAÇAS LIMA FERREIRA,Grande,1620,42,Feminino,Negra,Não,0.055485152584169604,2016
MG,Montes Claros,PT,ALDAIR FAGUNDES BRITO,Grande,1620,46,Masculino,Negra,Sim,0.16011069381300652,2016
RS,Porto Alegre,PT,PEDRO LEONARDO DA LUZ LOSS,Grande,1620,42,Masculino,Branca,Não,0.02786569423420944,2016
BA,Conceição do Coité,PT,ADALBERTO NERES PINTO GORDIANO,Médio,1617,42,Masculino,Negra,Sim,0.1428950159066808,2016
RJ,São João da Barra,PT,SONIA MARIA DA SILVA PEREIRA,Pequeno,1615,56,Feminino,Branca,Sim,0.7708830548926014,2016
RN,Natal,PT,ADRIANO BARROS DE SOUZA,Grande,1611,41,Masculino,Negra,Não,0.0694396551724138,2016
RS,Santa Cruz do Sul,PT,PAULO HENRIQUE LERSCH,Médio,1610,33,Masculino,Branca,Sim,0.22009569377990432,2016
RS,Pelotas,PT,CARLOS ALBERTO DOS SANTOS PASSOS,Grande,1609,43,Masculino,Branca,Não,0.10895916570732038,2016
PI,Parnaíba,PT,MARIA DE FÁTIMA CARMINO PEREIRA,Médio,1605,51,Feminino,Branca,Sim,0.41818655549765504,2016
CE,Mauriti,PT,JOÃO PAULO FURTADO,Pequeno,1603,36,Masculino,Negra,Sim,0.15407535563244906,2016
SP,Guarulhos,PT,ARTUR CARLOS ROCHA,Grande,1596,36,Masculino,Negra,Não,0.018596413548815586,2016
MG,Juiz de Fora,PT,FLÁVIO PROCÓPIO CHEKER,Grande,1591,58,Masculino,Branca,Não,0.10319107536645479,2016
MG,Mariana,PT,CRISTIANO SILVA VILAS BOAS,Médio,1590,27,Masculino,Branca,Sim,0.7867392380009897,2016
RS,Canoas,PT,HERBERT POERSCH,Grande,1583,41,Masculino,Branca,Não,0.06786127663222875,2016
RJ,Duque de Caxias,PT,OSVALDO BERNARDES DA ROSA,Grande,1579,49,Masculino,Negra,Não,0.057760544317225736,2016
ES,Vitória,PT,RANIERY NUNES FERREIRA,Grande,1574,29,Masculino,Negra,Não,0.196112633939696,2016
MG,Santa Luzia,PT,SUZANE DUARTE ALMADA,Médio,1572,42,Feminino,Negra,Sim,0.3566243194192377,2016
PA,Belém,PT,APOLONIO PARENTE BRASILEIRO,Grande,1572,42,Masculino,Branca,Não,0.07350946925415011,2016
SP,Araraquara,PT,THAINARA KAROLINE FARIA,Médio,1572,22,Feminino,Negra,Sim,0.1315481171548117,2016
GO,Goiânia,PT,DERMIVAL BARBOSA DE OLIVEIRA,Grande,1571,55,Masculino,Negra,Não,0.07285966051386698,2016
MG,Ipatinga,PT,JUAREZ CARLOS PIRES,Médio,1567,51,Masculino,Negra,Não,0.16590788777130758,2016
RJ,Maricá,PT,HÉLTER VIANA FERREIRA DE ALMEIDA,Médio,1562,50,Masculino,Branca,Sim,0.15491421204006744,2016
RS,Santa Maria,PT,ALEX BARCELOS MONAIAR,Grande,1562,27,Masculino,Branca,Não,0.07207789211388492,2016
RS,São Leopoldo,PT,VILSON EDUARDO FISCHER DE MORAES,Médio,1562,26,Masculino,Branca,Não,0.1337099811676083,2016
SC,Concórdia,PT,MARGARETE POLETTO DALLA COSTA,Médio,1553,59,Feminino,Branca,Sim,0.1683833893527052,2016
BA,Feira de Santana,PT,ADRIANO RAIMUNDO CERQUEIRA COSTA,Grande,1552,35,Masculino,Negra,Não,0.1172293979907848,2016
RO,Porto Velho,PT,SID ORLEANS CRUZ,Grande,1552,47,Masculino,Branca,Não,0.21395092362834298,2016
SP,Embu das Artes,PT,SANDOVAL SOARES PINHEIRO,Médio,1552,42,Masculino,Negra,Sim,0.13964369263991364,2016
CE,Caucaia,PT,AUGOSTINHO FERREIRA LIMA,Grande,1549,50,Masculino,Negra,Não,0.2569674850696749,2016
MG,Passos,PT,MARIA APARECIDA DOS REIS JERÔNIMO,Médio,1549,63,Feminino,Negra,Sim,0.8080333854981743,2016
ES,Cariacica,PT,DARCY ALTOÉ,Grande,1543,54,Masculino,Branca,Não,0.1190862082272131,2016
ES,Serra,PT,MANOEL BUENO DOS SANTOS,Grande,1543,56,Masculino,Negra,Não,0.17921022067363532,2016
BA,Juazeiro,PT,JUSTINIANO FELIX DOS SANTOS FILHO,Médio,1542,38,Masculino,Branca,Sim,0.20508046282750367,2016
RS,Sapucaia do Sul,PT,LUCIANO RODRIGUES,Médio,1535,45,Masculino,Branca,Não,0.13108454312553372,2016
AL,Arapiraca,PT,HEBETH CESAR MANOEL ATHAYDE BARBOSA DE OLIVEIRA,Médio,1534,55,Masculino,Branca,Não,0.4191256830601093,2016
BA,Paulo Afonso,PT,ALBERIO FAUSTINO FARIAS,Médio,1528,41,Masculino,Negra,Sim,0.3288850624192854,2016
PA,Canaã dos Carajás,PT,JOAO BATISTA GUSTAVO,Pequeno,1526,45,Masculino,Negra,Sim,0.729794356767097,2016
RJ,Rio de Janeiro,PT,VALMIR DE BARROS CARNEIRO,Grande,1526,57,Masculino,Branca,Não,0.015015103659316548,2016
PA,Altamira,PT,ALDO BOAVENTURA,Médio,1523,52,Masculino,Branca,Sim,0.4568086382723455,2016
ES,Cariacica,PT,AILTON PEREIRA DOS SANTOS,Grande,1520,52,Masculino,Negra,Não,0.11731110596588716,2016
BA,Camaçari,PT,DILSON VASCONCELOS SOARES,Médio,1516,40,Masculino,Negra,Sim,0.11688511950655359,2016
SP,São José dos Campos,PT,ANTONIO DUTRA DA SILVA,Grande,1513,58,Masculino,Negra,Não,0.050664702139771624,2016
SP,Guarulhos,PT,PAULO ALVES PEREIRA,Grande,1507,62,Masculino,Negra,Não,0.01755939550004078,2016
SP,São Bernardo do Campo,PT,MARCOS CLAUDIO LULA DA SILVA,Grande,1504,45,Masculino,Negra,Não,0.03553035672100165,2016
MA,Presidente Dutra,PT,KÁRITA DE GUADALUPE GOMES PINTO,Pequeno,1501,44,Feminino,Negra,Sim,0.9169211973121564,2016
SP,Jacareí,PT,LUIS FLAVIO DIAS,Médio,1495,38,Masculino,Branca,Sim,0.15899181112410932,2016
BA,Ibotirama,PT,ADEILTON DOS SANTOS CRUZ,Pequeno,1493,43,Masculino,Negra,Sim,0.4521502119927317,2016
SC,Blumenau,PT,VANDERLEI PAULO DE OLIVEIRA,Grande,1492,55,Masculino,Branca,Não,0.114128356153905,2016
RS,Santa Maria,PT,VILNES GONÇALVES FLORES JUNIOR,Grande,1487,53,Masculino,Negra,Não,0.06861704582160491,2016
BA,Santo Antônio de Jesus,PT,UBERDAN CARDOSO DOS SANTOS,Médio,1485,43,Masculino,Negra,Sim,0.5778210116731517,2016
SP,Santo André,PT,VALDINEA SANTOS CRUZ,Grande,1485,49,Feminino,Negra,Não,0.04279662238104844,2016
BA,Remanso,PT,ALAIR RODRIGUES PAES LANDIM,Pequeno,1484,39,Masculino,Negra,Sim,0.4092664092664093,2016
SP,Carapicuíba,PT,APARECIDA DA GRAÇA CARLOS,Grande,1484,54,Feminino,Branca,Sim,0.17751196172248804,2016
CE,Sobral,PT,RAIMUNDO CARNEIRO PORTELA,Médio,1479,56,Masculino,Negra,Não,0.33057666517657575,2016
SP,Osasco,PT,JOÃO GOIS NETO,Grande,1476,60,Masculino,Branca,Não,0.13874788494077833,2016
AC,Rio Branco,PT,ANDRE LUIZ GALO MANSOUR,Grande,1470,39,Masculino,Branca,Não,0.050347638456005754,2016
MG,Montes Claros,PT,PAULO ROGÉRIO SOUZA DA SILVEIRA,Grande,1470,36,Masculino,Branca,Não,0.14528562957106148,2016
PR,Curitiba,PT,ANATERRA VIANA,Grande,1470,35,Feminino,Branca,Não,0.065625,2016
BA,Conceição do Coité,PT,RENIVALDO DOS SANTOS LIMA,Médio,1464,34,Masculino,Negra,Sim,0.12937433722163308,2016
SC,São José,PT,JUMERI ZANETTI,Médio,1462,44,Feminino,Branca,Não,0.4103283749649172,2016
GO,Goiânia,PT,TALES DE CASTRO CASSIANO,Grande,1459,30,Masculino,Negra,Não,0.06766533716723866,2016
ES,Vila Velha,PT,ANTÔNIO SERGIO BATISTA,Grande,1457,51,Masculino,Branca,Não,0.27768248522965505,2016
SP,Registro,PT,SANDRA KENNEDY VIANA,Médio,1454,52,Feminino,Branca,Sim,0.6816690107829348,2016
RS,Rio Grande,PT,LUIZ FRANCISCO SPOTORNO,Médio,1451,59,Masculino,Branca,Sim,0.0779604556200301,2016
SP,São Bernardo do Campo,PT,FRANCISCO PEREIRA FILHO,Grande,1448,52,Masculino,Branca,Não,0.034207417906921805,2016
SP,Guarulhos,PT,AILTON FRANCISCO CABRAL,Grande,1446,49,Masculino,Negra,Não,0.016848630320543442,2016
PI,Picos,PT,EVANDRO LIMA DE MORAIS,Médio,1439,49,Masculino,Branca,Sim,0.34549819927971187,2016
SP,Suzano,PT,QUITÉRIA DAVID DA SILVA ARAÚJO,Grande,1438,58,Feminino,Negra,Não,0.24547627176510756,2016
MA,São Luís,PT,MIGUEL PINHEIRO MARTINS FILHO,Grande,1437,50,Masculino,Negra,Não,0.13335189309576836,2016
SP,Guaratinguetá,PT,JOÃO CARLOS FRANÇA DE PAULA SANTOS,Médio,1437,56,Masculino,Branca,Não,0.6138402392140111,2016
PI,Oeiras,PT,GILMAR RODRIGUES FONTES,Pequeno,1434,31,Masculino,Negra,Sim,0.287374749498998,2016
PR,Maringá,PT,IRAIDES FERNANDES,Grande,1432,48,Feminino,Branca,Não,0.12135593220338983,2016
MG,Ribeirão das Neves,PT,VICENTE MENDONÇA DA COSTA,Grande,1430,50,Masculino,Branca,Sim,0.17441151359921941,2016
BA,Vitória da Conquista,PT,FLORISVALDO COSTA BITTENCOURT,Grande,1429,46,Masculino,Branca,Não,0.06979242979242979,2016
RO,Ji-Paraná,PT,CLAUDIA REGINA DE ABREU,Médio,1427,34,Feminino,Branca,Sim,0.6821223709369025,2016
AC,Rio Branco,PT,MARIA SOCORRO BEZERRA DE LIMA,Grande,1424,50,Feminino,Negra,Não,0.04877213412336884,2016
SP,Cubatão,PT,JAIR FERREIRA LUCAS,Médio,1422,57,Masculino,Negra,Sim,0.19541019650955063,2016
CE,Morada Nova,PT,CLAUDIO ROBERTO CHAVES DA SILVA,Médio,1420,41,Masculino,Branca,Sim,0.351746346296755,2016
PI,Paulistana,PT,ELIAS DE SOUSA RODRIGUES,Pequeno,1408,45,Masculino,Branca,Sim,0.9880701754385965,2016
RS,Viamão,PT,LUÍS ARMANDO CORRÊA AZAMBUJA,Médio,1407,45,Masculino,Negra,Sim,0.2027961948688383,2016
PA,Abaetetuba,PT,EDILEUZA VIEGAS MUNIZ,Médio,1406,50,Feminino,Negra,Sim,0.2347245409015025,2016
